URL,Title,Localisation,Price,Chambre,Salle de bain,Type,Secteur,Salons,Surface habitable,Age de bien,Etage,Ascenseur,Balcon,Chauffage,Climatisation,Concierge,Cuisine equipee,Duplex,Meuble,Parking,Securite,Terrasse
https://www.avito.ma/fr/asilah/appartements/Appartement_a_vendre_Asilah_Marina_golf_54029892.htm,Appartement a vendre Asilah Marina golf,asilah,630000.0,1,1,Vendre,toute la ville,1.0,53.0,0.0,1,True,True,False,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/al_fida/appartements/appartement_%C3%A0_ABRAJ_ALFIDA__53572409.htm,appartement à ABRAJ ALFIDA,casablanca,690000.0,2,1,Vendre,al fida,2.0,70.0,2.0,6,True,False,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/a%C3%AFn_borja/appartements/joli_appartement_ensoleill%C3%A9e__54983187.htm,joli appartement ensoleillée,casablanca,800000.0,2,2,Vendre,aïn borja,2.0,90.0,2.0,5,False,True,True,True,False,False,False,False,False,False,True
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/chic_appartement_belv%C3%A9d%C3%A8re__55321379.htm,chic appartement belvédère,casablanca,920000.0,2,2,Vendre,belvédère,2.0,80.0,2.0,2,True,True,False,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/bourgogne/appartements/appartement_a_vendre_Bourgogne__55508279.htm,appartement a vendre Bourgogne,casablanca,1000000.0,2,2,Vendre,bourgogne,2.0,85.0,2.0,5,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_al_wahda/appartements/appartement_a_vendre__55731416.htm,appartement a vendre,mohammedia,520000.0,2,1,Vendre,hay al wahda,1.0,52.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/bourgogne/appartements/Appartement_duplex_%C3%A0_vendre_116_m%C2%B2__55688384.htm,Appartement duplex à vendre 116 m²,casablanca,1260000.0,2,2,Vendre,bourgogne,2.0,116.0,2.0,5,True,False,False,False,True,False,True,False,True,False,True
https://www.avito.ma/fr/bouskoura_centre/appartements/Appartement_%C3%A0_vendre_83_m%C2%B2_%C3%A0_Bouskoura_53111879.htm,Appartement à vendre 83 m² à Bouskoura,bouskoura,790000.0,2,83,Vendre,bouskoura centre,2.0,83.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/bourgogne/appartements/lux_appartement_%C3%A0_Bourgogne__53572705.htm,lux appartement à Bourgogne,casablanca,1380000.0,3,2,Vendre,bourgogne,3.0,116.0,3.0,1,True,True,False,True,False,False,False,False,False,False,False
https://www.avito.ma/vi/55714260.htm,Appartement à vendre 81 m² à Dar Bouazza,dar bouazza,1350000.0,2,2,Vendre,toute la ville,1.0,81.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/vi/55630133.htm,Charmant Appartement à vendre 90 m² à Californie,casablanca,1000000.0,2,2,Vendre,californie,2.0,90.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_sur_l_agdal_54347841.htm,Appartement à vendre sur l'agdal,rabat,2150000.0,3,2,Vendre,agdal,3.0,129.0,3.0,4,True,True,True,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/roches_noires/appartements/appartement_3_fa%C3%A7ade__53964628.htm,appartement 3 façade,casablanca,1300000.0,3,3,Vendre,roches noires,3.0,138.0,3.0,2,True,True,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/anza/appartements/Appartement_%C3%A0_vendre_82_m%C2%B2_%C3%A0_Agadir_55734924.htm,Appartement à vendre 82 m² à Agadir,agadir,1400000.0,2,2,Vendre,anza,1.0,82.0,2.0,5,True,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/maamora/appartements/Appartement_avec_terrasse_%C3%A0_vendre_a_K%C3%A9nitra_54610046.htm,Appartement avec terrasse à vendre a Kénitra,kénitra,1280000.0,3,2,Vendre,maamora,2.0,134.0,3.0,4,True,True,True,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/moujahidine/appartements/appartement_meuble_a_vendre_quartier_moudjahidine__54862695.htm,appartement meuble a vendre quartier moudjahidine,tanger,2400000.0,3,2,Vendre,moujahidine,3.0,161.0,3.0,5,True,True,True,True,True,False,True,False,True,False,True
https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_157_m%C2%B2_%C3%A0_Casablanca_54743695.htm,Appartement à vendre 157 m² à Casablanca,casablanca,1989670.0767302958,3,2,Vendre,2 mars,3.0,157.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/ain_attig/appartements/appartement_a_vendre_sur_Ain_atik_55038474.htm,appartement a vendre sur Ain atik,ain attig,450000.0,2,1,Vendre,toute la ville,1.0,59.0,3.0,4,True,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/narjis/appartements/Appartement_spacieux_151_m%C2%B2_%C3%A0_vendre_55613901.htm,Appartement spacieux 151 m² à vendre,fès,690000.0,3,2,Vendre,narjis,3.0,151.0,3.0,4,True,True,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/aouama_gharbia/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Tanger_54856240.htm,Appartement à vendre 75 m² à Tanger,tanger,410000.0,2,2,Vendre,aouama gharbia,2.0,75.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/racine/appartements/Appart__Haut_standing_140_m2_Bourogne_Racine_55637784.htm,Appart. Haut standing 140 m2 Bourogne Racine,casablanca,3500000.0,4,3,Vendre,racine,4.0,140.0,4.0,5,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/californie/appartements/Appart_2%C3%A8me_%C3%A9tg_59_m_Safa_Mandarona_%C3%A0_cot%C3%A9_Bd_qods_55707462.htm,Appart.2ème étg 59 m Safa Mandarona à coté Bd qods,casablanca,640000.0,2,1,Vendre,californie,2.0,59.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/diour_jamaa/appartements/Appartement_%C3%A0_vendre_74_m%C2%B2_%C3%A0_Rabat_55638911.htm,Appartement à vendre 74 m² à Rabat,rabat,840000.0,2,1,Vendre,diour jamaa,2.0,74.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_41_m%C2%B2_%C3%A0_Casablanca_55670023.htm,Appartement à vendre 41 m² à Casablanca,casablanca,960000.0,1,1,Vendre,maarif,0.0,41.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appart__RDC_105_m2_Mandarona_%C3%A0_cot%C3%A9_Bd_al_qods_55707409.htm,Appart. RDC 105 m2 Mandarona à coté Bd al qods,casablanca,1100000.0,2,2,Vendre,aïn chock,2.0,105.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_maarouf/appartements/tr%C3%A9s_belle_appartement_a_vendre_sidi_ma3rouf__55724037.htm,trés belle appartement a vendre sidi ma3rouf,casablanca,750000.0,2,1,Vendre,sidi maarouf,2.0,75.0,2.0,3,False,False,False,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/maarif/appartements/Appartement_neuf_maarif_bd_roudani_c%C3%B4t%C3%A9_Ctm_53996542.htm,Appartement neuf maarif bd roudani côté Ctm,casablanca,16300.0,2,1,Vendre,maarif,2.0,100.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/centre/appartements/Appartement_de_luxe_a_vendre_quartier_NEJMA_55635260.htm,Appartement de luxe a vendre quartier NEJMA,tanger,2250000.0,3,2,Vendre,centre,3.0,151.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/2_mars/appartements/appartements_neuf_a_partir_90m_cot%C3%A9_bd_anoual__55689405.htm,appartements neuf a partir 90m coté bd anoual,casablanca,16500.0,2,2,Vendre,2 mars,2.0,90.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_80_m%C2%B2_%C3%A0_Martil_54592335.htm,Appartement à vendre 80 m² à Martil,martil,585000.0,3,1,Vendre,toute la ville,1.0,80.0,3.0,4,True,True,False,True,False,False,False,False,True,False,True
https://www.avito.ma/fr/martil/appartements/appartement_a_vendre_a_cabo_negro_55316017.htm,appartement a vendre a cabo negro,martil,1250000.0,2,1,Vendre,toute la ville,1.0,70.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/centre/appartements/appartements_a_vendre_complexe_Marwa_Tanger_55191529.htm,appartements a vendre complexe Marwa Tanger,tanger,1059926.124114122,2,1,Vendre,centre,2.0,55.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/californie/appartements/Vente_appartement_deux_chambres_CALIFORNIE__55625901.htm,Vente appartement deux chambres CALIFORNIE,casablanca,1450000.0,2,1,Vendre,californie,2.0,97.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/victoria/appartements/Bel_Appart__2_faces_96_m2_Mayssane_Bouskoura_55637806.htm,Bel Appart 2 faces 96 m2 Mayssane Bouskoura,bouskoura,880000.0,2,2,Vendre,victoria,2.0,96.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/semlalia/appartements/Appartement_%C3%A0_vendre_100_m%C2%B2_%C3%A0_SIMLALIA_Marrakech_55727660.htm,Appartement à vendre 100 m² à SIMLALIA Marrakech,marrakech,950000.0,3,1,Vendre,semlalia,2.0,100.0,3.0,4,True,False,False,True,False,False,False,False,False,False,False
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appart__96_m2_Safa_Mandarona_%C3%A0_cot%C3%A9_Bd_al_qods__55707601.htm,Appart. 96 m2 Safa Mandarona à coté Bd al qods,casablanca,940000.0,3,2,Vendre,aïn chock,3.0,96.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/ain_sebaa/appartements/CMN_AS_1063___Appartement_%C3%A0_vendre_%C3%A0_A%C3%AFn_Seba%C3%A2_55011389.htm,CMN-AS-1063 - Appartement à vendre à Aïn Sebaâ,casablanca,1300000.0,3,2,Vendre,ain sebaa,3.0,141.0,3.0,4,True,True,False,False,False,False,False,False,False,False,True
https://www.avito.ma/fr/sidi_abdellah/appartements/A_vendre_appartement_titr%C3%A9__55712406.htm,A vendre appartement titré,salé,1570396.9102488628,3,2,Vendre,sidi abdellah,1.0,180.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/abdelghaya_souahel/appartements/appartement_a_vendre_65m_55734664.htm,appartement a vendre 65m,abdelghaya souahel,1021230.985904232,3,2,Vendre,toute la ville,1.0,65.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_pr%C3%AAt_av_de_France_Agdal_55710369.htm,Appartement à vendre prêt av de France Agdal,rabat,1260000.0,1,2,Vendre,agdal,0.0,64.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sal%C3%A9/appartements/appartement_a_vendre__55734592.htm,appartement a vendre,salé,27990.11424166232,1,2,Vendre,toute la ville,1.0,56.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/haut_anza/appartements/Appartement_%C3%A0_vendre_59_m%C2%B2_%C3%A0_Agadir_55124456.htm,Appartement à vendre 59 m² à Agadir,agadir,680000.0,2,1,Vendre,haut anza,1.0,59.0,2.0,1,True,True,True,True,False,False,False,False,False,False,True
https://www.avito.ma/fr/autre_secteur/appartements/appartement_a_vendre__55562002.htm,appartement a vendre,bouznika,730000.0,3,2,Vendre,autre secteur,1.0,84.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Marrakech_51772633.htm,Appartement à vendre 60 m² à Marrakech,marrakech,741000.0,2,1,Vendre,guéliz,1.0,60.0,2.0,3,True,True,True,True,True,False,False,False,True,False,True
https://www.avito.ma/vi/54862695.htm,appartement meuble a vendre quartier moudjahidine,tanger,2400000.0,3,2,Vendre,moujahidine,3.0,161.0,3.0,5,True,True,True,True,True,False,True,False,True,False,True
https://www.avito.ma/vi/55670023.htm,Appartement à vendre 41 m² à Casablanca,casablanca,960000.0,1,1,Vendre,maarif,0.0,41.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Apparte__85_m%C2%B2_%C3%A0_kech__centre_ville_deux_fa%C3%A7__55395172.htm,Apparte 85 m² à kech centre ville deux faç,marrakech,760000.0,3,1,Vendre,autre secteur,1.0,85.0,3.0,0,False,False,False,True,False,False,False,False,False,False,True
https://www.avito.ma/fr/californie/appartements/Bel_Appart__Angle_105_m2_O_Taleb_Californie_55625652.htm,Bel Appart. Angle 105 m2 O.Taleb Californie,casablanca,1200000.0,3,1,Vendre,californie,3.0,105.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/maamora/appartements/Appartement_%C3%A0_vendre_5min_a_la_gare_tgv_54958988.htm,Appartement à vendre 5min a la gare tgv,kénitra,860000.0,3,2,Vendre,maamora,2.0,96.0,3.0,3,True,False,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/wafa/appartements/appartement_a_Vendre_a_R%C3%A9sidence_chaabi__55467320.htm,appartement a Vendre a Résidence chaabi,mohammedia,680000.0,2,2,Vendre,wafa,1.0,74.0,2.0,3,True,True,False,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/hay_massira/appartements/Appartement_%C3%A0_vendre_86_m%C2%B2_%C3%A0_Agadir_55656417.htm,Appartement à vendre 86 m² à Agadir,agadir,1058918.9992624493,2,2,Vendre,hay massira,1.0,86.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/californie/appartements/Appart_3_ch_Safa_Mandarona_%C3%A0_cot%C3%A9_Bd_al_qods_55707422.htm,Appart.3 ch Safa Mandarona à coté Bd al qods,casablanca,800000.0,3,1,Vendre,californie,3.0,90.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/amicales/appartements/Appartement_%C3%A0_vendre_120_m%C2%B2_%C3%A0_Agadir_55630439.htm,Appartement à vendre 120 m² à Agadir,agadir,1200000.0,2,2,Vendre,amicales,1.0,120.0,2.0,4,True,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/hassan/appartements/Appartement_%C3%A0_vendre_132_m%C2%B2_%C3%A0_Rabat_51596704.htm,Appartement à vendre 132 m² à Rabat,rabat,1500000.0,2,2,Vendre,hassan,2.0,132.0,2.0,5,True,False,True,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appart__54_Addamane_3%C3%A8me_%C3%A9tage_%C3%A0_cot%C3%A9_Bd_al_qods_55624697.htm,Appart. 54 Addamane 3ème étage à coté Bd al qods,casablanca,480000.0,2,1,Vendre,aïn chock,2.0,54.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/malabata/appartements/Appartement_%C3%A0_vendre_51_m%C2%B2_%C3%A0_c%C3%B4t%C3%A9_de_gare_TGV__54252847.htm,Appartement à vendre 51 m² à côté de gare TGV,tanger,24000.0,2,1,Vendre,malabata,2.0,51.0,2.0,3,True,True,True,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Appartement_de_163_m%C2%B2_au_quartier_des_h%C3%B4pitaux__53300064.htm,Appartement de 163 m² au quartier des hôpitaux,casablanca,2080000.0,3,2,Vendre,quartier des hôpitaux,3.0,163.0,3.0,5,True,True,False,True,False,False,False,False,True,False,True
https://www.avito.ma/fr/lissasfa/appartements/Appartement_%C3%A0_vendre_49_m%C2%B2_%C3%A0_Casablanca_55734368.htm,Appartement à vendre 49 m² à Casablanca,casablanca,300000.0,1,1,Vendre,lissasfa,0.0,49.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/californie/appartements/Appart__2_faces__116_m2_O_Taleb_%C3%A0_cot%C3%A9_Bd_al_qods_55625785.htm,Appart. 2 faces 116 m2 O.Taleb à coté Bd al qods,casablanca,1300000.0,3,1,Vendre,californie,3.0,116.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appart__101_m2_Prolongement_2_Mars_pr%C3%A8s_Bd_daouha_55624694.htm,Appart. 101 m2 Prolongement 2 Mars près Bd daouha,casablanca,880000.0,3,2,Vendre,aïn chock,3.0,101.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appart__2_faces_96_m2_R%C3%A9sidence_Kheir_Bd_Tah_55625632.htm,Appart. 2 faces 96 m2 Résidence Kheir Bd Tah,casablanca,960000.0,3,1,Vendre,aïn chock,3.0,96.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/centre/appartements/Appartement_meubl%C3%A9_57m%C2%B2_a_vendre_a_hay_ElMatar_55339218.htm,Appartement meublé 57m² a vendre a hay ElMatar,el jadida,360000.0,2,1,Vendre,centre,1.0,57.0,2.0,2,True,True,False,False,True,False,True,False,True,False,True
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appart__79_m2__Angle_Chouka__Omarya_Hay_Chrifa_55672086.htm,Appart. 79 m2 Angle Chouka Omarya-Hay Chrifa,casablanca,760000.0,2,1,Vendre,aïn chock,2.0,79.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/maarif/appartements/A_VENDRE___APPARTEMENT_SUR_MAARIF_QUARTIER_BERGER_55711811.htm,A VENDRE - APPARTEMENT SUR MAARIF QUARTIER BERGER,casablanca,860000.0,2,1,Vendre,maarif,2.0,78.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/racine/appartements/CMN_MA_1755___Appartement_%C3%A0_vendre_%C3%A0_Racine_55650826.htm,CMN-MA-1755 - Appartement à vendre à Racine,casablanca,1400000.0,1,1,Vendre,racine,0.0,58.0,0.0,2,True,True,False,False,False,False,False,False,True,False,True
https://www.avito.ma/fr/autre_secteur/appartements/Appartement__84_m%C2%B2_%C3%A0_Marrak_3_chambres_salon__55651489.htm,Appartement 84 m² à Marrak 3 chambres salon,marrakech,650000.0,3,1,Vendre,autre secteur,1.0,84.0,3.0,1,False,True,False,True,False,False,False,False,False,False,True
https://www.avito.ma/fr/corniche/appartements/APPAREMMENT_118M_CORNICHE_A_VENDRE_55711592.htm,APPAREMMENT 118M CORNICHE A VENDRE,mohammedia,1642849.4551668856,3,1,Vendre,corniche,1.0,118.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/mimosas/appartements/Appartement_%C3%A0_vendre_185_m%C2%B2_%C3%A0_K%C3%A9nitra_55642876.htm,Appartement à vendre 185 m² à Kénitra,kénitra,1300000.0,3,1,Vendre,mimosas,1.0,185.0,3.0,8,True,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/el_alia/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Mohammedia_55734081.htm,Appartement à vendre 60 m² à Mohammedia,mohammedia,1376524.2501696364,3,1,Vendre,el alia,1.0,60.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/nouaceur/appartements/Appartement_%C3%A0_vendre_108_m%C2%B2_%C3%A0_Nouaceur_55658309.htm,Appartement à vendre 108 m² à Nouaceur,nouaceur,1039000.0,2,2,Vendre,toute la ville,2.0,108.0,8.0,2,True,True,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_200_m%C2%B2_%C3%A0_Martil_55734021.htm,Appartement à vendre 200 m² à Martil,martil,1290720.8823285904,2,2,Vendre,toute la ville,1.0,200.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_95_m%C2%B2_%C3%A0_Temara_55734019.htm,Appartement à vendre 95 m² à Temara,temara,812897.8330529059,2,2,Vendre,wifak,1.0,95.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
